Target,Source,Weight
33825750,31476883,14
30236224,36018117,15
35942264,33141867,21
33059007,35263306,16
36115797,36830381,10
35662894,30271096,189
33059007,37050378,54
32410670,34062872,16
36050984,36031030,23
35833419,36234590,11
38155883,38156406,30
32492363,36603140,37
34511268,35563453,20
32475437,30902995,44
31791000,36326340,29
32895756,31149466,50
37490669,37503157,25
35527773,36997825,116
33377717,36253004,30
31055897,35610020,11
37153613,37481254,199
37151300,37783342,11
31212401,35091314,28
34885752,31801070,44
35246626,36000192,25
36526922,36541101,12
36522420,36341845,20
35930335,32037614,10
30864510,35135980,17
37366945,37380082,12
34247477,35433066,12
30068365,31268253,11
36657331,36668760,30
31975473,30576330,22
30185862,36333977,17
30999668,30450896,11
31625137,32182928,22
32924782,31458018,50
33867666,36452025,14
34353844,35066447,61
36643723,36733345,14
36348522,36698651,17
36154467,35844235,12
32993977,37044763,22
34588743,32774912,130
37168088,37427005,16
35601692,37110138,14
35150735,31507237,29
35133560,32141645,62
32962953,35768785,75
38122354,38116097,226
33856360,35250091,15
33634429,32400738,11
31203310,30142416,12
31957997,31472878,59
33003196,31789682,26
32899277,30622144,30
35013698,36292693,12
33140921,35372965,12
30453662,36554299,56
35956174,30146830,19
33925599,33884856,17
31232416,32617048,36
34709300,30888877,18
36642089,36997825,81
34806299,34995962,10
34747664,36922551,167
35335046,36452025,13
34715436,33055505,15
31888461,33057203,18
35544497,30050012,23
30450896,30999668,10
34257967,34263813,19
35130291,34285240,12
36550444,37750350,62
32810747,30103058,20
35771692,30808374,18
30927706,32924782,16
36022181,30999668,16
35599916,35429143,19
35278882,31523780,61
33789383,30696714,16
35930864,36072564,39
33883164,36930846,100
36635762,36826320,17
32663102,36781996,13
32787164,35765153,18
35044128,35290517,15
34273197,30345159,41
38161761,38161875,15
36019286,36014363,12
38054895,38070022,18
33311936,33166539,10
32630684,32510790,47
30323382,30436453,70
36244353,37302425,17
36793603,37814946,13
37549115,37549242,21
35112636,36502987,13
37203074,37481484,52
36124343,36090856,43
33771715,36588590,13
33487601,30658570,26
37586173,37629894,17
32732307,33314787,12
35294005,34355484,17
34675228,31558893,11
35846068,36445361,14
33570149,30860788,30
30612621,36467950,12
34035875,32115437,10
32217333,32187612,31
30066166,31200204,16
35587364,35429143,15
35879459,37272322,58
38159792,38160780,81
37014149,34257967,30
34567682,33426112,44
31071034,31816127,50
36075861,37083542,61
13123233,32033933,16
32901483,34061495,51
34697798,34588743,24
36493269,31208361,11
34134376,30251976,10
31225552,31399453,20
30578489,34827153,24
33849115,33057203,37
34326175,31071034,13
33675821,31899891,45
31119903,31472878,57
31615950,31542880,14
34454630,33049073,43
32737388,34690422,10
32819005,35840921,34
34458208,37224069,135
38158716,38158880,10
35575312,30629640,12
34685155,37238276,27
36014363,36019286,11
35717595,34512715,15
38159825,38159838,50
33323934,32843845,16
31742072,34722225,16
35937208,30342478,13
34045582,35405450,23
34596945,34932380,28
35456436,35383514,16
32800822,32228236,13
35962381,36749010,30
33180013,30200427,10
30962918,36692484,17
31462483,34238680,10
35770943,34407833,13
31064854,35814913,13
31484332,35135980,12
30090082,32614984,15
37758511,37732340,32
35892249,36130093,11
36151772,31221156,18
35116235,35028166,23
33285074,34212335,24
33743735,30982147,14
34023869,33757025,11
35090401,35172771,16
35513419,37362854,21
35295870,35066447,36
35647565,30323382,19
32490235,32932055,13
35088519,35579996,10
30820782,30545509,50
31635599,35405450,25
32527153,32206015,23
35532834,32831467,10
30518136,35431248,15
33042793,35049303,12
36461590,36495335,26
36749936,35962381,22
31462494,32957932,24
30029028,35708942,41
32609621,32741479,13
31591842,34075415,14
35374926,31204155,47
34528514,35171597,22
35671495,33184064,51
35823105,30377845,15
36074117,37473184,11
33607220,36331812,58
32882756,37173541,17
31701865,31635599,11
37693950,38162111,185
37077606,37800978,23
30840647,34557245,11
31414188,33362136,12
34903505,35116235,15
33733123,33959078,142
37050378,37871900,28
32684895,33421308,14
31491624,31791000,14
36585670,31534554,25
33634728,36254822,12
33839228,34938454,55
35141635,36440265,47
33792205,34247326,12
33823102,34216177,16
34971914,35789673,36
38160600,38160780,26
33209740,36513782,18
36923380,36130093,14
34544102,34120831,45
36043495,37057038,20
33945200,35730885,10
32558437,34883730,10
31198756,33607977,81
36081877,36069268,10
32996774,36666947,15
30421123,30393813,19
32812836,30029028,18
32774912,34697798,33
32910085,31427154,12
34978086,33445480,11
34148937,36670932,39
33873516,30324992,21
30524515,35770943,37
35536585,32244484,17
30132749,35417659,11
37263229,37280116,97
34315827,36048374,53
36123027,36122948,212
32073131,34813473,19
36210211,30716088,11
31443167,30983117,26
31282846,36930872,24
31443167,31476883,18
32865939,31133279,44
37478193,37390209,27
35551378,32235835,23
35648684,30589084,11
38151087,38149381,24
38155859,38156452,22
30859731,32884766,22
35730885,32188761,10
38155859,38154413,81
35543941,32629740,29
37685460,37596694,37
34113419,30226082,34
37219381,37222340,11
38154218,38154413,71
31018824,33129876,16
38156412,38157588,23
36416657,30652220,12
33353468,36069827,17
36111851,36435574,37
34894227,35392796,59
32447263,31791000,17
35871049,34113419,47
35950288,31427154,12
31835734,30144078,27
31170821,31601924,19
32506462,30146673,20
34517195,35922083,53
31933694,32057418,16
34021831,33839228,38
35516303,33039310,21
31755910,33570937,38
37806138,37794542,11
35285207,35639409,11
36481985,35814913,12
34286391,32187612,44
30397236,36316852,90
32219644,34823026,12
32168758,30959677,40
33473557,32732746,21
34300008,32969433,78
34438252,36547621,17
33638574,34604253,16
33489590,33659247,17
30493794,33721084,17
32839045,36421180,27
36224223,36154467,127
33743896,34689444,17
34563818,30914522,22
35372965,36495335,100
36428539,36486474,11
36215277,37806951,23
32932335,33109084,12
38040122,38040479,21
38130995,38127646,11
36406091,36245659,199
31626736,36331142,15
35954511,35754849,17
30243644,30628008,26
34472638,30399815,27
35650440,30066166,19
30905304,31053379,56
33607811,31570817,29
30062753,31232416,11
33764230,32504726,28
33721039,34570932,13
34095062,33823102,11
31275902,35836137,31
30942122,33282460,51
36568103,36463325,21
32678794,32694369,12
36252957,36524415,16
36046937,36043495,16
32614984,33432625,13
31678860,30279252,10
37304021,37187649,27
37224182,37194594,18
35641731,31185535,12
32649958,31045081,16
34621967,31849084,15
38122354,38104881,27
34576365,32084536,33
31129403,35324165,16
30397299,33352850,11
34354915,30873472,29
31970991,33189633,15
33533962,34104686,23
35656533,31668836,34
35351208,35636224,11
35667298,32932055,12
31427154,35950288,11
33988296,37506018,25
34113419,30139983,51
36569292,36161667,11
36417102,31789682,70
31066373,30873472,16
35546456,35738105,21
33637332,34120831,10
32802026,33278885,142
36859420,34787546,85
37435904,36390044,46
34955570,34576365,12
34499531,31159489,37
30135809,36021858,27
30225715,34869588,14
37325780,37263229,93
37696652,37693950,54
33496592,35772385,13
33518946,30598567,13
38160425,38160848,18
37223370,35779215,50
35732680,35738105,10
34012704,32003331,27
30638804,36558512,18
34709776,37048002,15
31259670,31427154,14
37452953,37429940,48
30255814,31001290,22
35274197,30137128,16
32977462,31299474,32
37483211,37484069,11
30613004,30950613,19
38109204,38141565,24
35130291,36242193,23
37048344,36306035,15
37273440,37274134,12
34573275,30549367,25
32563215,37702686,10
35536585,37340142,81
30880608,32054259,79
34055834,35222928,69
32827393,33870320,18
34421352,30657034,10
32971911,31589410,40
30780667,31791000,27
35959176,37415291,14
36235573,31174470,35
37568221,37568683,12
36372542,37392669,15
33325247,34021831,23
30029721,30579813,10
33943071,30840491,13
36916800,36154467,27
34486294,31157727,35
36077745,36066817,16
32732456,33103187,20
37289234,37657314,14
35278882,34053917,40
37051196,35456655,10
32655208,32649958,54
37441830,36380859,10
36849118,36888908,32
36931430,38151349,11
36244606,36264391,37
33652049,35823105,20
33183842,35530386,10
34471098,36113818,23
30352087,30135809,31
32514630,34218201,23
34433699,32424903,97
33635046,35138615,41
32598318,35770943,19
35897155,35629952,18
35644941,33624938,20
33558788,36687319,16
35978577,30829070,17
37956320,37325780,73
32268737,32248885,13
30379017,33499772,17
36115797,31320646,17
32735597,30905304,69
35042701,35617593,17
32860671,32848758,11
30430224,31026649,38
34944608,34152953,11
36172142,34831980,28
35315960,35390445,65
34704864,36264391,13
36245659,36463325,17
31659324,37059447,70
38142508,38143017,28
33602787,33374730,11
38128544,38147148,241
31017844,35150735,25
37593397,37063341,66
36264924,32340051,13
32873999,36418464,23
32963597,35872284,20
36356881,36583626,14
30496463,32807382,14
33338712,33936245,10
32600540,35324500,17
33744655,34178810,32
34697798,32774912,66
32333971,36550738,25
36025491,32490554,18
35760217,34327433,16
37276162,37275717,44
35398629,36520089,19
30837882,32585950,17
31582025,34645181,16
30964019,36532682,10
36532591,36551047,18
36069268,36081877,16
34273543,36170467,15
34045766,34741327,10
35157000,31175534,38
34024465,37319517,13
35867154,37162058,23
35487808,37819565,11
31589410,32971911,17
31077201,30031296,23
31597815,31249213,17
37276302,36798793,26
36941566,37925641,15
33629385,30892367,39
36238133,31033015,23
34522954,31084465,17
37280116,37325780,50
30658823,35282077,11
36390880,35092740,16
36043495,36046937,47
36089631,36823415,12
34679133,30992504,48
35044031,34447190,45
32741902,30373625,36
33246288,35339287,23
34075415,31591842,25
36112555,35635013,11
31118631,30494424,14
33661566,35498987,22
32880111,30430224,27
34286391,30496463,15
38128544,38104881,23
36760602,36797967,51
34112508,33977336,19
36456377,38155125,151
32340051,31426237,16
33738962,35130291,27
37207478,37280116,64
32655874,32937879,14
34934967,34985030,28
33091950,31017844,21
33922695,35259476,101
31051340,30798038,16
31701865,35405450,12
33747174,33686105,14
34815383,30055168,22
34959374,34659919,25
32181974,33541619,18
35650474,30232513,11
36117553,31397678,56
33552748,34314599,22
36986201,37475831,12
38151169,38151170,15
34821897,34846417,14
37936989,37590738,37
35974382,35325663,46
35255714,37309443,12
36522788,33424709,28
37581924,38154252,25
34625645,35733950,11
34672057,31085269,19
33334097,33951224,22
36325250,34653241,17
33142109,33431751,12
34113419,30760830,32
37089557,35892441,10
38133298,37936989,55
34860290,36955204,143
34718094,32573869,52
30239272,33442888,55
36374924,36344831,10
36813296,36822060,13
34934967,35821998,16
37308163,37272189,11
32761727,31164201,145
37710739,37703858,27
31161400,31282846,27
30750478,30047486,14
35912236,34969316,15
35315126,35011016,41
35372965,33140921,21
35876192,30780667,14
30125635,32515599,82
33883164,37169135,11
30028833,33663601,40
31989047,31710484,15
36799015,34367346,13
30142992,31397678,19
36461326,36456377,39
36782283,32143290,19
30151992,30018015,42
30930812,35371711,29
35928326,35650460,22
31551378,35374926,23
32029917,36329685,435
31022933,32058776,51
34683752,30481583,12
35615001,33020338,10
31241137,36932463,12
35294005,35821998,19
31038214,32609621,27
30855298,30545376,68
33078754,34722633,10
32882756,32884766,37
34502095,34222014,24
36532591,36026402,45
33635046,32481955,15
34741044,36261253,12
34096916,33195367,24
32358837,36628572,120
35775562,35455871,10
37326130,37281043,43
36559711,34107685,14
33182421,33159220,15
32091949,36329685,40
33140921,34045766,10
35009559,37343963,17
31164201,32774596,23
31226772,34773974,32
36075900,34315827,17
36630419,36629019,69
33231171,37443643,12
35136534,34746418,21
35844774,36430898,19
35222506,35894753,12
32861777,32858688,19
30147708,30139983,46
33004680,31475457,33
34168470,34165541,23
35146168,30030484,18
34305765,33685551,11
36774685,36533214,32
35580400,34093837,14
37708160,37349888,64
31385983,34332267,16
34611030,35926849,23
30800331,37207478,25
34610892,31157079,23
31665172,30510245,15
36998131,37460475,58
36677511,37094869,259
31071034,35650474,46
36399908,36200490,41
37471925,36958020,14
30859245,30193059,12
33512066,32267405,16
30089235,35950361,24
36353979,36360228,14
35833907,35894753,17
36608844,36996137,53
36631811,36241283,13
36173974,37693950,53
31512437,32711521,92
31042119,31057368,18
34523001,37386668,31
32694928,32860671,24
33709271,35615001,10
36073230,36069703,29
34766752,34473553,13
35540454,36445361,12
37499016,37547292,10
38161983,38162111,11
30295741,35086268,40
33520462,31977262,10
30968637,31639709,25
35921107,37347010,14
33003196,32180218,84
32459563,36436014,73
33127695,35810641,12
34621809,30974797,14
30663034,34075415,22
36072564,34934967,80
32659961,31071034,17
31067082,30757180,20
30882987,33066950,13
34933902,36563390,32
36370321,35451582,10
30629574,32941834,15
33057203,37723893,12
34041835,35042701,27
36280592,36277768,68
36513628,36509610,58
35620594,37653844,12
36116549,35168857,19
35051391,37375593,29
37472434,32649958,101
36509560,36532591,11
31584794,31346806,55
36740535,36884827,10
34573355,32340051,13
30100143,32774912,62
36918568,36958020,20
34327739,35338676,13
31269665,33495331,11
36713817,35982458,20
34961640,33596715,28
30481583,36043495,20
36444541,31409258,24
31473572,36000300,12
33935013,35184484,18
30251850,31686679,10
36349718,36329628,31
36782383,31876944,100
36443051,35638252,25
37151892,37035328,14
36161601,36072564,43
38158156,38139119,406
31930007,34345480,11
32597127,32096293,13
32174097,33563342,22
30882619,31478280,13
31390771,31352456,10
31353100,34614993,10
35837381,36899453,53
35609560,32971741,30
36064858,36161601,15
35651432,35720135,12
35720135,35675480,15
35408072,35427175,17
35675480,35720135,25
34323488,35075407,10
31153292,30769364,11
38159792,38160407,48
35369102,36128118,141
36292062,30236224,12
36743209,37307621,11
33816070,32855784,26
37145127,37189726,12
34871162,37144340,52
37198602,37347010,33
35154152,37466548,14
38160407,38160780,22
30070215,31989047,33
31215887,34157435,17
33716456,35086268,18
37519527,37741937,13
32905695,35043463,77
32971741,31275902,38
33490539,34755893,48
36106146,36904531,14
34168470,30752556,20
34438252,30817565,70
36971721,37112144,13
37786773,37910494,44
31275000,33530228,14
37229389,37265923,33
35527307,30068429,33
31042965,33871742,19
31001290,37039204,11
35308162,36308104,13
35845432,31269002,14
33224222,33235996,11
34109246,35787269,10
32903886,36097241,14
30609316,36368837,17
13107986,37230209,11
31238654,13105879,17
35051391,36074994,19
34200081,32912175,67
36178252,36194187,17
35799205,35871049,21
33313520,31692943,20
35143393,35126811,17
35216305,35223604,31
35808572,36308844,28
34917374,30477360,11
33143750,30499432,18
37318314,37385319,21
37337908,37625691,15
33607311,33071505,11
36476075,37427005,20
33756107,33779940,10
30989171,37455173,14
33105548,31275000,53
36269634,34953461,13
33347052,36489841,12
37474908,37452953,46
37582649,37578969,24
35802133,35509937,17
35088396,36133018,23
34244225,31076354,17
33301761,31107608,16
33180013,35532834,15
33521712,35310599,17
31270844,31830788,17
36163449,36124343,37
35859512,36315118,26
31163141,33117800,15
31601924,35452642,11
30969201,31119497,26
31989047,32375332,77
30629724,34651724,19
31944161,34547731,15
33799936,36461180,18
33807363,34167731,11
30323260,30443491,15
36745978,36580310,16
37118359,37328230,68
33530992,32672878,13
30025268,32152768,28
32112986,35372756,62
36043495,37216922,11
33259030,35203932,11
34919219,35051391,17
37743383,37744690,15
32678741,35476416,219
35658295,35579363,19
36534724,36535103,31
33490539,34573275,19
36968845,37319365,18
32868460,32861777,25
33339716,32520093,25
32391405,35586766,10
34431708,34866381,14
31692943,33313520,20
36183750,36873029,18
36609711,36261556,13
34921480,32352081,17
33135312,34376870,20
34984711,36373461,25
35999020,36971721,29
35831891,30183572,15
35937472,36001834,31
35290517,31541066,28
35836647,30468617,39
31122748,30956213,20
32447263,30394016,10
34660808,34296685,22
32567861,33594035,10
37586412,37599565,13
30140987,36043495,11
32806926,34573873,18
33059629,34919219,12
32823326,31128875,14
36338443,36614610,39
33132628,37276302,19
32386399,35240095,11
